id	objects
83149	['dugong, Dugong dugon', 'projectile, missile', 'vulture', 'airship, dirigible', 'parachute, chute', 'nematode, nematode worm, roundworm']
82824	['dogsled, dog sled, dog sleigh', 'lakeside, lakeshore', 'mountain tent', 'snowplow, snowplough', 'boathouse', 'snowmobile', 'skunk, polecat, wood pussy', 'park bench', 'volcano', 'valley, vale', 'alp', 'barn']
89705	['worm fence, snake fence, snake-rail fence, Virginia fence', 'cliff, drop, drop-off', 'valley, vale', 'alp', 'lakeside, lakeshore']
82820	['kite', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff', 'warplane, military plane', 'wing']
81809	['coucal', 'kite', 'airliner', 'sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita', 'bulbul', 'airship, dirigible', 'vase', 'parachute, chute', 'warplane, military plane', 'wing']
81806	['indri, indris, Indri indri, Indri brevicaudatus', 'volcano', 'platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea', 'window screen']
91064	['suspension bridge', 'monastery', 'church, church building', 'fountain', 'spotlight, spot']
89062	['valley, vale', 'maypole', 'cliff, drop, drop-off', 'alp', 'suspension bridge']
83142	['platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'nematode, nematode worm, roundworm', 'mantis, mantid', 'ladle', 'gar, garfish, garpike, billfish, Lepisosteus osseus', 'lacewing, lacewing fly', 'velvet', 'walking stick, walkingstick, stick insect', 'syringe', 'ski mask', 'jellyfish']
77913	['sandbar, sand bar', 'valley, vale', 'African elephant, Loxodonta africana', 'rapeseed', 'lakeside, lakeshore']
83147	['ping-pong ball', 'matchstick', 'nematode, nematode worm, roundworm', 'pool table, billiard table, snooker table', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'wok', 'spotlight, spot', 'jellyfish', 'digital clock']
83146	['ping-pong ball', 'geyser', 'nematode, nematode worm, roundworm', 'kite', 'Petri dish', 'digital clock', 'balloon', 'traffic light, traffic signal, stoplight', 'switch, electric switch, electrical switch', 'parachute, chute', 'hay', 'pole', 'rapeseed', 'volcano', 'joystick', 'hummingbird', 'bubble', 'wing', 'jellyfish']
85086	['geyser', 'fountain']
85858	['envelope']
75308	['nematode, nematode worm, roundworm', 'palace', 'suspension bridge', 'pier', 'submarine, pigboat, sub, U-boat', 'horizontal bar, high bar', 'pole', 'screwdriver', 'traffic light, traffic signal, stoplight', 'bell cote, bell cot', 'spotlight, spot', 'chime, bell, gong', 'castle', 'jellyfish', 'reel', 'digital clock']
90933	['obelisk', 'television, television system', 'geyser', 'monitor', 'flagpole, flagstaff']
75300	['fire engine, fire truck', 'space shuttle', 'geyser', 'beacon, lighthouse, beacon light, pharos', 'obelisk', 'ambulance', 'school bus', 'airship, dirigible', 'snowplow, snowplough', 'parachute, chute', 'hay', 'rapeseed', 'flagpole, flagstaff', 'volcano', 'warplane, military plane', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi']
85852	['collie', 'projectile, missile', 'mountain tent', 'missile', 'space shuttle', 'red fox, Vulpes vulpes', 'weasel', 'llama', 'volcano', 'wing']
81731	['crane', 'platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'matchstick', 'nematode, nematode worm, roundworm', 'monitor', 'suspension bridge', 'jersey, T-shirt, tee shirt', 'spotlight, spot', 'bearskin, busby, shako', 'drilling platform, offshore rig', 'torch', 'bulletproof vest', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'jellyfish', 'volcano', 'abaya', 'television, television system', 'digital clock', 'teapot', 'hammerhead, hammerhead shark']
79322	['space shuttle', 'geyser', 'balloon', 'parachute, chute', 'fountain', 'volcano', 'valley, vale', 'alp']
87498	['valley, vale', 'viaduct', 'cliff, drop, drop-off', 'alp', 'minivan']
80236	['nematode, nematode worm, roundworm', 'monitor', 'grand piano, grand', 'jellyfish', 'spotlight, spot', 'television, television system', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'wing', 'hammerhead, hammerhead shark']
83828	['forklift', 'traffic light, traffic signal, stoplight', 'cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM', 'sliding door', 'loudspeaker, speaker, speaker unit, loudspeaker system, speaker system']
90442	['black grouse', 'spotted salamander, Ambystoma maculatum', 'geyser', 'European fire salamander, Salamandra salamandra', 'beacon, lighthouse, beacon light, pharos', 'common newt, Triturus vulgaris', 'platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'missile', 'chocolate sauce, chocolate syrup', 'volcano', 'water snake', 'balloon']
87634	['airliner', 'drilling platform, offshore rig', 'airship, dirigible', 'space shuttle', 'flagpole, flagstaff', 'crane', 'warplane, military plane', 'wing']
81738	['binder, ring-binder', 'nematode, nematode worm, roundworm', 'airship, dirigible', 'lakeside, lakeshore', 'jersey, T-shirt, tee shirt', 'window screen', 'missile', 'space shuttle', 'projectile, missile', 'abaya']
90526	['harvestman, daddy longlegs, Phalangium opilio', 'dishwasher, dish washer, dishwashing machine', 'tow truck, tow car, wrecker', 'pole', 'lighter, light, igniter, ignitor', 'holster', 'flagpole, flagstaff', 'trimaran', 'sliding door', 'ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin', 'prison, prison house', 'stingray', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'nematode, nematode worm, roundworm', 'monastery', 'wardrobe, closet, press', 'street sign', 'walking stick, walkingstick, stick insect', 'beaker', 'cliff, drop, drop-off', 'breastplate, aegis, egis', 'common newt, Triturus vulgaris', 'refrigerator, icebox', 'eel', 'traffic light, traffic signal, stoplight', 'dam, dike, dyke', 'vault', 'shower curtain']
79281	['sea snake', 'pelican', 'albatross, mollymawk', 'American egret, great white heron, Egretta albus', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']
90833	['car mirror', 'lakeside, lakeshore', 'obelisk', 'mosque', 'pole', 'street sign', 'traffic light, traffic signal, stoplight', 'fountain', 'flagpole, flagstaff', 'park bench', 'bubble', 'church, church building']
80604	['obelisk', 'projectile, missile', 'beacon, lighthouse, beacon light, pharos', 'fountain', 'missile']
90527	['harvestman, daddy longlegs, Phalangium opilio', 'dishwasher, dish washer, dishwashing machine', 'tow truck, tow car, wrecker', 'pole', 'lighter, light, igniter, ignitor', 'holster', 'flagpole, flagstaff', 'trimaran', 'sliding door', 'mantis, mantid', 'ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin', 'prison, prison house', 'stingray', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'nematode, nematode worm, roundworm', 'monastery', 'wardrobe, closet, press', 'street sign', 'walking stick, walkingstick, stick insect', 'beaker', 'cliff, drop, drop-off', 'breastplate, aegis, egis', 'common newt, Triturus vulgaris', 'refrigerator, icebox', 'bow', 'eel', 'traffic light, traffic signal, stoplight', 'dam, dike, dyke', 'vault', 'shower curtain']
82504	['picket fence, paling', 'viaduct', 'worm fence, snake fence, snake-rail fence, Virginia fence', 'rapeseed', 'park bench', 'barn', 'church, church building']
82502	['doormat, welcome mat', 'envelope', 'bath towel', 'rule, ruler', 'scabbard']
82855	['valley, vale', 'cliff, drop, drop-off', 'volcano', 'alp', 'promontory, headland, head, foreland']
83827	['binder, ring-binder', 'book jacket, dust cover, dust jacket, dust wrapper', 'solar dish, solar collector, solar furnace', 'volleyball', 'spotlight, spot', 'switch, electric switch, electrical switch', 'monitor', 'tennis ball', 'balloon', 'toaster', 'airship, dirigible', 'notebook, notebook computer', 'racket, racquet', 'mailbag, postbag', 'envelope', 'parachute, chute', 'sunscreen, sunblock, sun blocker', 'soccer ball', 'screen, CRT screen', 'golf ball', 'measuring cup', 'television, television system', 'modem', 'shower curtain']
89613	[]
79316	['suspension bridge', 'balloon', 'pole', 'airship, dirigible', 'traffic light, traffic signal, stoplight', 'bannister, banister, balustrade, balusters, handrail', 'spotlight, spot', 'wing']
90525	['harvestman, daddy longlegs, Phalangium opilio', 'dishwasher, dish washer, dishwashing machine', 'tow truck, tow car, wrecker', 'pole', 'lighter, light, igniter, ignitor', 'holster', 'flagpole, flagstaff', 'trimaran', 'sliding door', 'mantis, mantid', 'ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin', 'prison, prison house', 'stingray', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'nematode, nematode worm, roundworm', 'monastery', 'wardrobe, closet, press', 'street sign', 'walking stick, walkingstick, stick insect', 'beaker', 'cliff, drop, drop-off', 'breastplate, aegis, egis', 'common newt, Triturus vulgaris', 'refrigerator, icebox', 'bow', 'eel', 'traffic light, traffic signal, stoplight', 'dam, dike, dyke', 'vault', 'shower curtain']
79735	['geyser', 'traffic light, traffic signal, stoplight', 'street sign', 'pole', 'fountain', 'water tower', 'flagpole, flagstaff', 'volcano', 'crane', 'missile', 'fireboat']
88448	['geyser', 'beacon, lighthouse, beacon light, pharos', 'obelisk', 'airliner', 'seashore, coast, seacoast, sea-coast', 'hay', 'radio telescope, radio reflector', 'rapeseed', 'volcano', 'crane', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'wing', 'harvester, reaper']
89833	['kite', 'vulture', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff', 'warplane, military plane', 'jellyfish']
79512	['ping-pong ball', 'racket, racquet', 'suit, suit of clothes', 'neck brace', 'tennis ball']
79511	['screen, CRT screen', 'matchstick', 'jellyfish', 'monitor', 'oscilloscope, scope, cathode-ray oscilloscope, CRO']
85539	['promontory, headland, head, foreland', 'catamaran', 'trimaran', 'seashore, coast, seacoast, sea-coast', 'schooner']
88541	['screen, CRT screen', 'television, television system', 'monitor', 'traffic light, traffic signal, stoplight', 'spotlight, spot']
88542	['wreck', 'lakeside, lakeshore', 'analog clock', 'beacon, lighthouse, beacon light, pharos', 'submarine, pigboat, sub, U-boat', 'seashore, coast, seacoast, sea-coast', 'drilling platform, offshore rig', 'traffic light, traffic signal, stoplight', 'fountain', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'spotlight, spot', 'volcano', 'castle', 'wing', 'barn']
85533	['valley, vale', 'alp', 'lakeside, lakeshore']
87145	['megalith, megalithic structure', 'geyser', 'lakeside, lakeshore', 'balloon', 'beacon, lighthouse, beacon light, pharos', 'airship, dirigible', 'parachute, chute', 'hay', 'valley, vale', 'bison', 'flagpole, flagstaff', 'castle', 'barn', 'alp', 'church, church building']
70572	['parachute, chute', 'balloon', 'rapeseed', 'airship, dirigible', 'lakeside, lakeshore']
87213	['wardrobe, closet, press', 'swing', 'drilling platform, offshore rig', 'airship, dirigible', 'pole', 'flagpole, flagstaff', 'crane', 'hook, claw']
85535	['obelisk', 'pole', 'flagpole, flagstaff']
83285	['projectile, missile', 'kite', 'vulture', 'airship, dirigible', 'missile', 'parachute, chute', 'flagpole, flagstaff']
90037	['canoe', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'submarine, pigboat, sub, U-boat', 'paddle, boat paddle', 'balloon', 'lakeside, lakeshore', 'airship, dirigible', 'killer whale, killer, orca, grampus, sea wolf, Orcinus orca', 'pier', 'dam, dike, dyke']
87751	['black grouse', 'geyser', 'nematode, nematode worm, roundworm', 'kite', 'beacon, lighthouse, beacon light, pharos', 'sea slug, nudibranch', 'ptarmigan', 'airship, dirigible', 'pitcher, ewer', 'space shuttle', 'volcano', 'Indian cobra, Naja naja', 'agama', 'balloon', 'whiskey jug']
87752	['black grouse', 'geyser', 'kite', 'beacon, lighthouse, beacon light, pharos', 'ptarmigan', 'space shuttle', 'volcano', 'Indian cobra, Naja naja', 'agama', 'balloon']
88444	['cinema, movie theater, movie theatre, movie house, picture palace', 'obelisk', 'pole', 'scoreboard', 'traffic light, traffic signal, stoplight', 'grocery store, grocery, food market, market', 'bullet train, bullet', 'bell cote, bell cot', 'bannister, banister, balustrade, balusters, handrail', 'guillotine', 'cab, hack, taxi, taxicab', 'stage', 'pier', 'restaurant, eating house, eating place, eatery', 'steel arch bridge']
86158	['bubble', 'matchstick', 'nematode, nematode worm, roundworm', 'jellyfish']
90090	['cinema, movie theater, movie theatre, movie house, picture palace', 'traffic light, traffic signal, stoplight', 'scoreboard', 'crane', 'street sign']
90290	['ping-pong ball', 'nematode, nematode worm, roundworm', 'tennis ball', 'pool table, billiard table, snooker table', 'leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'volcano', 'digital clock']
80517	['suspension bridge', 'wreck', 'submarine, pigboat, sub, U-boat', 'spotlight, spot', 'dome', 'solar dish, solar collector, solar furnace', 'airship, dirigible', 'space shuttle', 'planetarium', 'radio telescope, radio reflector', 'bell cote, bell cot', 'dam, dike, dyke', 'sundial', 'vault', 'barn']
85657	['lakeside, lakeshore', 'promontory, headland, head, foreland', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'seashore, coast, seacoast, sea-coast', 'beacon, lighthouse, beacon light, pharos']
84133	['palace', 'picket fence, paling', 'lakeside, lakeshore', 'patio, terrace', 'sundial', 'beacon, lighthouse, beacon light, pharos', 'worm fence, snake fence, snake-rail fence, Virginia fence', 'swing', 'park bench', 'harp']
80042	['volcano', 'balloon', 'valley, vale', 'beacon, lighthouse, beacon light, pharos', 'lakeside, lakeshore']
80044	['folding chair', 'matchstick', 'rule, ruler']
90626	['traffic light, traffic signal, stoplight', 'alp', 'suspension bridge']
86150	['geyser', 'airship, dirigible', 'parachute, chute', 'pole', 'flagpole, flagstaff', 'volcano']
84032	['Dutch oven', 'barrow, garden cart, lawn cart, wheelbarrow', 'patio, terrace', 'lakeside, lakeshore', 'worm fence, snake fence, snake-rail fence, Virginia fence', 'flagpole, flagstaff', 'park bench']
84034	['megalith, megalithic structure', 'cliff, drop, drop-off', 'hyena, hyaena', 'ostrich, Struthio camelus', 'radio telescope, radio reflector', 'hartebeest', 'zebra', 'promontory, headland, head, foreland', 'volcano', 'valley, vale', 'African elephant, Loxodonta africana']
84036	['projectile, missile', 'ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin', 'rain barrel', 'missile', 'swimming trunks, bathing trunks', 'cucumber, cuke', 'zucchini, courgette', 'punching bag, punch bag, punching ball, punchball', 'maze, labyrinth', 'suit, suit of clothes']
80518	['suspension bridge', 'wreck', 'submarine, pigboat, sub, U-boat', 'spotlight, spot', 'dome', 'solar dish, solar collector, solar furnace', 'airship, dirigible', 'space shuttle', 'planetarium', 'radio telescope, radio reflector', 'bell cote, bell cot', 'dam, dike, dyke', 'sundial', 'vault', 'barn']
88375	['picket fence, paling', 'suspension bridge', 'mountain tent', 'torch', 'pole', 'snowplow, snowplough', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'spotlight, spot', 'flagpole, flagstaff', 'candle, taper, wax light']
80286	['night snake, Hypsiglena torquata', 'nematode, nematode worm, roundworm', "jack-o'-lantern", 'volcano', 'matchstick', 'jellyfish']
79351	['geyser', 'kite', 'balloon', 'vulture', 'airship, dirigible', 'parachute, chute', 'sandbar, sand bar', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'wing', 'jellyfish']
80128	['geyser', 'bucket, pail', 'canoe', 'lakeside, lakeshore', 'seashore, coast, seacoast, sea-coast', 'sandbar, sand bar']
80127	['obelisk']
89884	['traffic light, traffic signal, stoplight', 'torch', 'spotlight, spot']
80697	['geyser', 'lakeside, lakeshore', 'torch', 'traffic light, traffic signal, stoplight', 'fountain', 'spotlight, spot']
81748	['geyser', 'book jacket, dust cover, dust jacket, dust wrapper', 'obelisk', 'beacon, lighthouse, beacon light, pharos', 'window screen', 'missile', 'spotlight, spot', 'switch, electric switch, electrical switch', 'gong, tam-tam', 'candle, taper, wax light']
80692	['notebook, notebook computer', 'nematode, nematode worm, roundworm', 'monitor', 'laptop, laptop computer', 'dishwasher, dish washer, dishwashing machine', 'syringe', 'safety pin', 'matchstick']
80693	['wing', 'geyser', 'fountain', 'monitor', 'spotlight, spot']
78865	['menu', 'envelope', 'missile', 'puck, hockey puck', 'syringe', 'rule, ruler']
84883	['pole', 'lakeside, lakeshore', 'balloon', 'picket fence, paling', 'suspension bridge']
87310	['parallel bars, bars', 'sunglasses, dark glasses, shades', 'bannister, banister, balustrade, balusters, handrail', 'sunglass', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty']
87147	['kite', 'vulture', 'web site, website, internet site, site', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff']
84889	['suspension bridge', 'missile', 'space shuttle', 'traffic light, traffic signal, stoplight', 'spotlight, spot', 'crane', 'pier']
88682	['balloon', 'airship, dirigible', 'parachute, chute', 'fountain', 'flagpole, flagstaff', 'warplane, military plane', 'wing', 'fireboat']
87094	['nematode, nematode worm, roundworm', 'tennis ball', 'beacon, lighthouse, beacon light, pharos', 'pole', 'solar dish, solar collector, solar furnace', 'airship, dirigible', 'parachute, chute', 'traffic light, traffic signal, stoplight', 'bell cote, bell cot', 'knot', 'flagpole, flagstaff', 'crane', 'warplane, military plane', 'bubble']
87092	['volcano', 'boathouse', 'beacon, lighthouse, beacon light, pharos', 'birdhouse', 'barn']
88800	['megalith, megalithic structure', 'church, church building', 'barn', 'rapeseed', 'beacon, lighthouse, beacon light, pharos']
83805	['spatula', 'joystick', 'frying pan, frypan, skillet', 'remote control, remote', 'wok']
88339	['parachute, chute', 'sandbar, sand bar', 'balloon', 'water tower', 'radio telescope, radio reflector']
87896	['platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'nematode, nematode worm, roundworm', 'car mirror', 'balloon', 'water snake', 'parachute, chute', 'seat belt, seatbelt', 'bubble', 'wing', 'jellyfish']
83327	['nematode, nematode worm, roundworm', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'spotlight, spot', 'matchstick', 'digital clock']
83802	['lakeside, lakeshore', 'balloon', 'pole', 'hay', 'traffic light, traffic signal, stoplight', 'rapeseed', 'barn']
84293	['space shuttle', 'crane', 'viaduct', 'bell cote, bell cot', 'traffic light, traffic signal, stoplight']
84548	['parachute, chute', 'flagpole, flagstaff', 'kite', 'airship, dirigible', 'wing']
89660	['fire screen, fireguard', 'caldron, cauldron', 'window screen', 'airship, dirigible', 'planetarium', 'stove', 'volcano', 'missile', 'mobile home, manufactured home', 'barn']
83963	['notebook, notebook computer', 'desktop computer', 'projector', 'laptop, laptop computer', 'envelope', 'screen, CRT screen', 'home theater, home theatre', 'monitor']
91022	['lakeside, lakeshore', 'obelisk', 'maypole', 'beacon, lighthouse, beacon light, pharos', 'seashore, coast, seacoast, sea-coast', 'pole', 'rapeseed', 'flagpole, flagstaff', 'water tower']
84725	['cinema, movie theater, movie theatre, movie house, picture palace', 'minivan', 'limousine, limo', 'pole', 'traffic light, traffic signal, stoplight', 'spotlight, spot', 'flagpole, flagstaff']
70383	['worm fence, snake fence, snake-rail fence, Virginia fence', 'hay', 'barn', 'oxcart', 'Arabian camel, dromedary, Camelus dromedarius']
85250	['minibus', 'recreational vehicle, RV, R.V.', 'thresher, thrasher, threshing machine', 'jeep, landrover', 'steam locomotive', 'pickup, pickup truck', 'minivan']
90683	['fountain', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'hammerhead, hammerhead shark', 'bubble', 'fireboat', 'jellyfish']
90560	['beacon, lighthouse, beacon light, pharos', 'dock, dockage, docking facility', 'seashore, coast, seacoast, sea-coast', 'volcano', 'crane', 'church, church building']
71317	['spotlight, spot', 'nematode, nematode worm, roundworm', 'digital clock']
78225	['sandbar, sand bar', 'valley, vale', 'promontory, headland, head, foreland', 'cliff, drop, drop-off', 'lakeside, lakeshore']
83417	['pier', 'steel arch bridge']
84702	['worm fence, snake fence, snake-rail fence, Virginia fence', 'picket fence, paling', 'chainlink fence']
87628	['buckeye, horse chestnut, conker', 'plastic bag', 'rapeseed', 'window screen', 'lakeside, lakeshore']
89127	['kite', 'balloon', 'vulture', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff', 'bubble', 'jellyfish']
80281	['binder, ring-binder', 'monitor', 'car mirror', 'envelope', 'traffic light, traffic signal, stoplight', 'street sign', 'pole', 'cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM', 'seat belt, seatbelt', 'spotlight, spot', 'screen, CRT screen', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'wing', 'streetcar, tram, tramcar, trolley, trolley car']
87435	['cliff, drop, drop-off', 'lakeside, lakeshore', 'seashore, coast, seacoast, sea-coast', 'promontory, headland, head, foreland', 'valley, vale', 'alp']
87858	['pelican', 'lakeside, lakeshore', 'sunglasses, dark glasses, shades', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'wreck', 'airship, dirigible', 'sandbar, sand bar', 'goose', 'albatross, mollymawk', 'sunglass', 'promontory, headland, head, foreland', 'oystercatcher, oyster catcher', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus']
80466	['geyser', 'lakeside, lakeshore', 'container ship, containership, container vessel', 'wreck', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'seashore, coast, seacoast, sea-coast', 'fountain', 'promontory, headland, head, foreland', 'sandbar, sand bar', 'fireboat']
88832	['spotlight, spot', "jack-o'-lantern", 'matchstick', 'nematode, nematode worm, roundworm', 'digital clock']
80464	['ping-pong ball', 'space shuttle', 'lakeside, lakeshore', 'kite', 'beacon, lighthouse, beacon light, pharos', 'obelisk', 'balloon', 'pool table, billiard table, snooker table', 'vulture', 'airship, dirigible', 'missile', 'parachute, chute', 'water tower', 'baseball', 'rapeseed', 'flagpole, flagstaff', 'projectile, missile', 'warplane, military plane', 'barn']
87853	['nematode, nematode worm, roundworm', 'projector', 'breastplate, aegis, egis', 'maraca', 'digital clock', 'caldron, cauldron', 'golf ball', 'vase', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'knee pad', 'spotlight, spot', 'velvet', 'stove', 'tick', 'teapot', 'stage']
91076	['castle', 'bell cote, bell cot', 'church, church building']
87857	['pelican', 'lakeside, lakeshore', 'wreck', 'airship, dirigible', 'oystercatcher, oyster catcher', 'goose', 'sunglasses, dark glasses, shades', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'sunglass', 'promontory, headland, head, foreland', 'sandbar, sand bar', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus', 'albatross, mollymawk']
83977	['nematode, nematode worm, roundworm', 'monitor', 'palace', 'lakeside, lakeshore', 'beacon, lighthouse, beacon light, pharos', 'seashore, coast, seacoast, sea-coast', 'electric ray, crampfish, numbfish, torpedo', 'velvet', 'poncho', 'wool, woolen, woollen']
84043	['table lamp', 'white stork, Ciconia ciconia', 'flagpole, flagstaff', 'pole', 'spotlight, spot', 'bald eagle, American eagle, Haliaeetus leucocephalus', 'balloon', 'limousine, limo', 'chime, bell, gong', 'projectile, missile', 'missile', 'parachute, chute', 'bell cote, bell cot', 'cab, hack, taxi, taxicab', 'convertible', 'vase', 'pickup, pickup truck', 'traffic light, traffic signal, stoplight', 'wall clock', 'parking meter', 'minivan', 'pot, flowerpot']
90308	['parachute, chute', 'flagpole, flagstaff', 'kite', 'jellyfish', 'airship, dirigible']
82793	['table lamp', 'space shuttle', 'balloon', 'airship, dirigible', 'parachute, chute', 'lampshade, lamp shade']
84664	['megalith, megalithic structure', 'geyser', 'beacon, lighthouse, beacon light, pharos', 'obelisk', 'castle', 'barn', 'church, church building']
84661	['notebook, notebook computer', 'nematode, nematode worm, roundworm', "jack-o'-lantern", 'spotlight, spot', 'lampshade, lamp shade', 'matchstick', 'wing', 'digital clock']
82796	['wombat', 'tick', 'black-footed ferret, ferret, Mustela nigripes', 'Siamese cat, Siamese', 'badger']
86560	['parachute, chute', 'oscilloscope, scope, cathode-ray oscilloscope, CRO', 'fire screen, fireguard', 'pole', 'space shuttle', 'traffic light, traffic signal, stoplight', 'flagpole, flagstaff', 'volcano', 'matchstick', 'jellyfish']
74843	['breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'speedboat', 'lakeside, lakeshore', 'seashore, coast, seacoast, sea-coast', 'killer whale, killer, orca, grampus, sea wolf, Orcinus orca', 'promontory, headland, head, foreland', 'catamaran', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus', 'schooner']
87403	['stove', 'candle, taper, wax light', 'space shuttle', 'fountain', 'spotlight, spot', 'theater curtain, theatre curtain', 'matchstick', "plunger, plumber's helper", 'hourglass']
80191	['platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'nematode, nematode worm, roundworm', 'manhole cover', 'Dutch oven', 'lens cap, lens cover', 'isopod', 'bearskin, busby, shako', 'puck, hockey puck', 'indri, indris, Indri indri, Indri brevicaudatus', 'siamang, Hylobates syndactylus, Symphalangus syndactylus', 'ski mask', 'gibbon, Hylobates lar', 'frying pan, frypan, skillet', 'jellyfish']
74844	['geyser', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'submarine, pigboat, sub, U-boat', 'speedboat', 'lakeside, lakeshore', 'seashore, coast, seacoast, sea-coast', 'beacon, lighthouse, beacon light, pharos', 'aircraft carrier, carrier, flattop, attack aircraft carrier', 'fountain', 'killer whale, killer, orca, grampus, sea wolf, Orcinus orca', 'promontory, headland, head, foreland', 'sandbar, sand bar', 'catamaran', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus', 'schooner']
87849	['binder, ring-binder', 'fountain pen', 'ballpoint, ballpoint pen, ballpen, Biro', 'envelope', 'quill, quill pen']
72507	['sandbar, sand bar', 'croquet ball', 'ballplayer, baseball player', 'golf ball', 'lakeside, lakeshore']
86242	['nematode, nematode worm, roundworm', 'digital clock', "jack-o'-lantern", 'spotlight, spot', 'volcano', 'matchstick', 'jellyfish']
86245	['wing']
86244	['megalith, megalithic structure', 'picket fence, paling', 'beacon, lighthouse, beacon light, pharos', 'obelisk', 'traffic light, traffic signal, stoplight', 'hay', 'radio telescope, radio reflector', 'rapeseed']
86573	['parachute, chute', 'flagpole, flagstaff', 'warplane, military plane', 'kite', 'missile']
86248	['geyser', 'balloon', 'flagpole, flagstaff', 'parachute, chute', 'traffic light, traffic signal, stoplight', 'fountain', 'spotlight, spot']
85025	['ping-pong ball', 'torch', 'nematode, nematode worm, roundworm', 'suspension bridge', 'pool table, billiard table, snooker table', 'radio telescope, radio reflector', 'planetarium', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'water tower', 'spotlight, spot', 'lampshade, lamp shade', 'television, television system', 'digital clock']
80900	['promontory, headland, head, foreland', 'seashore, coast, seacoast, sea-coast', 'lakeside, lakeshore']
84523	['volcano', 'cab, hack, taxi, taxicab', 'seashore, coast, seacoast, sea-coast', 'alp', 'lakeside, lakeshore']
91028	['parachute, chute', 'balloon']
82314	['beacon, lighthouse, beacon light, pharos', 'balloon', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'seashore, coast, seacoast, sea-coast', 'electric ray, crampfish, numbfish, torpedo', 'promontory, headland, head, foreland', 'sandbar, sand bar', 'jellyfish']
85054	['chain saw, chainsaw', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'lakeside, lakeshore', 'lumbermill, sawmill', 'seashore, coast, seacoast, sea-coast', 'recreational vehicle, RV, R.V.', 'moving van', 'dam, dike, dyke', 'promontory, headland, head, foreland', 'crane', 'valley, vale', 'mobile home, manufactured home', 'harvester, reaper']
79101	['digital clock', 'matchstick', 'nematode, nematode worm, roundworm', 'jellyfish']
